ustt,utc,lon,lat,height
2177975225,1.69512467599962E+018,54891571,514852535,59622
2178475225,1.69512467649962E+018,54891806,514851634,59627
2178975188,1.69512467699962E+018,54892055,514850730,59610
2179475188,1.69512467749962E+018,54892287,514849813,59688
2179975151,1.69512467799962E+018,54892497,514848903,59724
2180475151,1.69512467849962E+018,54892710,514847982,59738
2180975115,1.69512467899962E+018,54892896,514847059,59713
2181475115,1.69512467949962E+018,54893097,514846148,59620
2181975078,1.69512467999963E+018,54893281,514845231,59591
2182475078,1.69512468049963E+018,54893431,514844328,59748
2182975042,1.69512468099963E+018,54893561,514843419,59679
2183475042,1.69512468149963E+018,54893676,514842513,59762
2183975005,1.69512468199963E+018,54893770,514841623,59859
2184475005,1.69512468249963E+018,54893845,514840725,59819
2184974968,1.69512468299963E+018,54893907,514839830,59802
2185474968,1.69512468349963E+018,54893971,514838945,59774
2185974931,1.69512468399963E+018,54894025,514838057,59795
2186474931,1.69512468449963E+018,54894082,514837168,59678
2186974895,1.69512468499963E+018,54894139,514836284,59643
2187474895,1.69512468549964E+018,54894191,514835403,59571
2187974858,1.69512468599964E+018,54894242,514834530,59510
2188474858,1.69512468649964E+018,54894294,514833679,59546
2188974822,1.69512468699964E+018,54894343,514832834,59563
2189474822,1.69512468749964E+018,54894376,514831995,59554
2189974785,1.69512468799964E+018,54894399,514831167,59545
2190474785,1.69512468849964E+018,54894410,514830344,59601
2190974748,1.69512468899964E+018,54894406,514829527,59587
2191474748,1.69512468949964E+018,54894388,514828714,59543
2191974711,1.69512468999964E+018,54894362,514827904,59506
2192474711,1.69512469049964E+018,54894328,514827095,59493
2192974675,1.69512469099965E+018,54894284,514826284,59363
2193474675,1.69512469149965E+018,54894231,514825475,59398
2193974638,1.69512469199965E+018,54894167,514824668,59357
2194474638,1.69512469249965E+018,54894093,514823863,59347
2194974602,1.69512469299965E+018,54894010,514823057,59324
2195474602,1.69512469349965E+018,54893917,514822254,59309
2195974564,1.69512469399965E+018,54893812,514821450,59307
2196474564,1.69512469449965E+018,54893700,514820644,59259
2196974528,1.69512469499965E+018,54893582,514819833,59221
2197474528,1.69512469549965E+018,54893461,514819013,59117
2197974491,1.69512469599965E+018,54893337,514818188,58987
2198474491,1.69512469649966E+018,54893216,514817355,59010
2198974455,1.69512469699966E+018,54893096,514816513,58990
2199474455,1.69512469749966E+018,54892968,514815663,59034
2199974419,1.69512469799966E+018,54892835,514814802,59045
2200474418,1.69512469849966E+018,54892701,514813930,59052
2200974381,1.69512469899966E+018,54892563,514813055,59053
2201474381,1.69512469949966E+018,54892421,514812173,59105
2201974345,1.69512469999966E+018,54892273,514811288,59168
2202474345,1.69512470049966E+018,54892117,514810404,59279
2202974308,1.69512470099966E+018,54891961,514809519,59390
2203474308,1.69512470149966E+018,54891800,514808633,59442
2203974272,1.69512470199967E+018,54891639,514807749,59517
2204474272,1.69512470249967E+018,54891479,514806861,59570
2204974234,1.69512470299967E+018,54891320,514805979,59575
2205474234,1.69512470349967E+018,54891164,514805097,59651
2205974198,1.69512470399967E+018,54891012,514804216,59691
2206474198,1.69512470449967E+018,54890855,514803335,59768
2206974161,1.69512470499967E+018,54890697,514802460,59803
2207474161,1.69512470549967E+018,54890535,514801588,59864
2207974125,1.69512470599967E+018,54890381,514800718,59919
2208474125,1.69512470649967E+018,54890222,514799850,59964
2208974088,1.69512470699967E+018,54890067,514798982,60018
2209474087,1.69512470749968E+018,54889911,514798119,60026
2209974051,1.69512470799968E+018,54889754,514797253,60053
2210474051,1.69512470849968E+018,54889597,514796388,60081
2210974014,1.69512470899968E+018,54889436,514795524,60115
2211474014,1.69512470949968E+018,54889273,514794663,60252
2211973978,1.69512470999968E+018,54889114,514793802,60306
2212473978,1.69512471049968E+018,54888961,514792950,60337
2212973941,1.69512471099968E+018,54888823,514792095,60429
2213473940,1.69512471149968E+018,54888681,514791241,60382
2213973904,1.69512471199968E+018,54888531,514790391,60471
2214473904,1.69512471249968E+018,54888376,514789538,60477
2214973868,1.69512471299968E+018,54888225,514788690,60469
2215473868,1.69512471349969E+018,54888074,514787844,60486
2215973831,1.69512471399969E+018,54887920,514787004,60574
2216473831,1.69512471449969E+018,54887766,514786166,60556
2216973794,1.69512471499969E+018,54887610,514785330,60619
2217473794,1.69512471549969E+018,54887456,514784490,60585
2217973757,1.69512471599969E+018,54887304,514783652,60543
2218473757,1.69512471649969E+018,54887146,514782817,60549
2218973721,1.69512471699969E+018,54886984,514781980,60405
2219473721,1.69512471749969E+018,54886827,514781146,60345
2219973684,1.69512471799969E+018,54886668,514780313,60274
2220473684,1.69512471849969E+018,54886515,514779478,60118
2220973647,1.69512471899969E+018,54886361,514778644,59938
2221473647,1.6951247194997E+018,54886197,514777813,59923
2221973610,1.6951247199997E+018,54886027,514776994,60004
2222473610,1.6951247204997E+018,54885868,514776170,59949
2222973574,1.6951247209997E+018,54885721,514775337,59822
2223473574,1.6951247214997E+018,54885577,514774516,59859
2223973537,1.6951247219997E+018,54885438,514773691,59821
2224473536,1.6951247224997E+018,54885305,514772867,59866
2224973500,1.6951247229997E+018,54885167,514772044,59939
2225473500,1.6951247234997E+018,54885024,514771218,60016
2225973463,1.6951247239997E+018,54884886,514770390,59939
2226473463,1.6951247244997E+018,54884750,514769565,59847
2226973427,1.69512472499971E+018,54884607,514768738,59828
2227473427,1.69512472549971E+018,54884459,514767910,59802
2227973390,1.69512472599971E+018,54884306,514767079,59769
2228473390,1.69512472649971E+018,54884148,514766249,59746
2228973353,1.69512472699971E+018,54883987,514765422,59810
2229473353,1.69512472749971E+018,54883827,514764600,59801
2229973317,1.69512472799971E+018,54883672,514763777,59771
2230473317,1.69512472849971E+018,54883512,514762957,59745
2230973280,1.69512472899971E+018,54883354,514762137,59707
2231473279,1.69512472949971E+018,54883203,514761335,59672
2231973243,1.69512472999971E+018,54883069,514760557,59653
2232473243,1.69512473049971E+018,54882941,514759743,59695
2232973206,1.69512473099972E+018,54882804,514758972,59721
2233473206,1.69512473149972E+018,54882629,514758172,59730
2233973170,1.69512473199972E+018,54882470,514757358,59775
2234473170,1.69512473249972E+018,54882326,514756520,59854
2234973132,1.69512473299972E+018,54882179,514755667,59752
2235473132,1.69512473349972E+018,54882026,514754824,59748
2235973096,1.69512473399972E+018,54881873,514753987,59681
2236473096,1.69512473449972E+018,54881723,514753190,59710
2236973059,1.69512473499972E+018,54881588,514752388,59810
2237473059,1.69512473549972E+018,54881453,514751583,59843
2237973022,1.69512473599972E+018,54881312,514750777,59887
2238473022,1.69512473649972E+018,54881174,514749967,59881
2238972986,1.69512473699973E+018,54881041,514749168,60012
2239472986,1.69512473749973E+018,54880919,514748373,60007
2239972949,1.69512473799973E+018,54880774,514747571,59924
2240472949,1.69512473849973E+018,54880627,514746775,59916
2240972913,1.69512473899973E+018,54880481,514745978,59835
2241472912,1.69512473949973E+018,54880329,514745184,59721
2241972875,1.69512473999973E+018,54880168,514744395,59678
2242472875,1.69512474049973E+018,54880005,514743610,59707
2242972839,1.69512474099973E+018,54879845,514742820,59509
2243472839,1.69512474149973E+018,54879698,514742036,59508
2243972802,1.69512474199973E+018,54879559,514741255,59399
2244472801,1.69512474249973E+018,54879418,514740477,59408
2244972765,1.69512474299974E+018,54879266,514739695,59388
2245472765,1.69512474349974E+018,54879122,514738918,59407
2245972728,1.69512474399974E+018,54878992,514738144,59635
2246472728,1.69512474449974E+018,54878871,514737364,59702
2246972692,1.69512474499974E+018,54878749,514736573,59567
2247472691,1.69512474549974E+018,54878632,514735773,59508
2247972655,1.69512474599974E+018,54878505,514734959,59540
2248472655,1.69512474649974E+018,54878367,514734124,59507
2248972618,1.69512474699974E+018,54878219,514733280,59445
2249472618,1.69512474749974E+018,54878072,514732428,59371
2249972582,1.69512474799974E+018,54877921,514731562,59385
2250472581,1.69512474849974E+018,54877778,514730696,59430
2250972544,1.69512474899975E+018,54877627,514729821,59390
2251472544,1.69512474949975E+018,54877457,514728937,59268
2251972508,1.69512474999975E+018,54877285,514728050,59230
2252472508,1.69512475049975E+018,54877113,514727160,59155
2252972471,1.69512475099975E+018,54876938,514726265,59141
2253472470,1.69512475149975E+018,54876779,514725367,59124
2253972434,1.69512475199975E+018,54876609,514724473,58974
2254472434,1.69512475249975E+018,54876441,514723581,58890
2254972397,1.69512475299975E+018,54876283,514722685,58850
2255472397,1.69512475349975E+018,54876129,514721789,58834
2255972361,1.69512475399975E+018,54875979,514720897,58699
2256472360,1.69512475449976E+018,54875817,514719999,58619
2256972324,1.69512475499976E+018,54875654,514719098,58562
2257472324,1.69512475549976E+018,54875487,514718194,58551
2257972287,1.69512475599976E+018,54875317,514717294,58466
2258472287,1.69512475649976E+018,54875152,514716393,58525
2258972251,1.69512475699976E+018,54874990,514715488,58574
2259472250,1.69512475749976E+018,54874825,514714583,58618
2259972213,1.69512475799976E+018,54874657,514713680,58622
2260472213,1.69512475849976E+018,54874484,514712779,58522
2260972177,1.69512475899976E+018,54874317,514711877,58452
2261472177,1.69512475949976E+018,54874156,514710973,58386
2261972140,1.69512475999976E+018,54874003,514710068,58355
2262472139,1.69512476049976E+018,54873842,514709165,58296
2262972103,1.69512476099977E+018,54873677,514708263,58176
2263472103,1.69512476149977E+018,54873508,514707359,58109
2263972066,1.69512476199977E+018,54873341,514706453,58136
2264472066,1.69512476249977E+018,54873172,514705549,58122
2264972030,1.69512476299977E+018,54873008,514704643,58114
2265472029,1.69512476349977E+018,54872850,514703731,58277
2265971992,1.69512476399977E+018,54872685,514702821,58373
2266471992,1.69512476449977E+018,54872518,514701914,58431
2266971956,1.69512476499977E+018,54872354,514701004,58484
2267471956,1.69512476549977E+018,54872189,514700093,58556
2267971920,1.69512476599977E+018,54872015,514699188,58543
2268471919,1.69512476649977E+018,54871840,514698286,58514
2268971882,1.69512476699978E+018,54871676,514697384,58562
2269471882,1.69512476749978E+018,54871511,514696488,58501
2269971846,1.69512476799978E+018,54871347,514695597,58438
2270471846,1.69512476849978E+018,54871186,514694708,58370
2270971808,1.69512476899978E+018,54871030,514693820,58345
2271471808,1.69512476949978E+018,54870879,514692931,58378
2271971772,1.69512476999978E+018,54870730,514692048,58354
2272471772,1.69512477049978E+018,54870578,514691166,58296
2272971735,1.69512477099978E+018,54870429,514690280,58316
2273471735,1.69512477149978E+018,54870274,514689396,58264
2273971698,1.69512477199978E+018,54870123,514688509,58224
2274471698,1.69512477249979E+018,54869972,514687621,58198
2274971661,1.69512477299979E+018,54869819,514686731,58193
2275471661,1.69512477349979E+018,54869673,514685839,58183
2275971625,1.69512477399979E+018,54869528,514684937,58025
2276471625,1.69512477449979E+018,54869393,514684035,58030
2276971588,1.69512477499979E+018,54869252,514683133,57929
2277471588,1.69512477549979E+018,54869103,514682231,57925
2277971551,1.69512477599979E+018,54868957,514681329,57931
2278471551,1.69512477649979E+018,54868822,514680423,57946
2278971515,1.69512477699979E+018,54868681,514679516,57955
2279471514,1.69512477749979E+018,54868545,514678611,58080
2279971477,1.69512477799979E+018,54868445,514677700,58115
2280471477,1.69512477849979E+018,54868314,514676796,58243
2280971441,1.6951247789998E+018,54868152,514675913,58293
2281471441,1.6951247794998E+018,54868115,514674986,58236
2281971404,1.6951247799998E+018,54867984,514674080,57443
2282471403,1.6951247804998E+018,54867855,514673147,57224
2282971367,1.6951247809998E+018,54867729,514672215,57279
2283471367,1.6951247814998E+018,54867584,514671264,57167
2283971330,1.6951247819998E+018,54867458,514670360,57018
2284471330,1.6951247824998E+018,54867324,514669446,56864
2284971293,1.6951247829998E+018,54867199,514668528,56830
2285471293,1.6951247834998E+018,54867079,514667615,56549
2285971257,1.6951247839998E+018,54866970,514666687,56346
2286471257,1.6951247844998E+018,54866834,514665770,56137
2286971220,1.69512478499981E+018,54866695,514664852,56039
2287471220,1.69512478549981E+018,54866568,514663945,56165
2287971183,1.69512478599981E+018,54866453,514663031,56223
2288471183,1.69512478649981E+018,54866330,514662131,56249
2288971146,1.69512478699981E+018,54866225,514661238,56264
2289471146,1.69512478749981E+018,54866122,514660352,56144
2289971110,1.69512478799981E+018,54866011,514659473,56119
2290471109,1.69512478849981E+018,54865893,514658593,56024
2290971072,1.69512478899981E+018,54865783,514657709,56105
2291471072,1.69512478949981E+018,54865680,514656820,56119
2291971036,1.69512478999981E+018,54865582,514655931,56118
2292471036,1.69512479049981E+018,54865485,514655041,56093
2292970999,1.69512479099981E+018,54865405,514654153,56105
2293470999,1.69512479149982E+018,54865316,514653261,56198
2293970962,1.69512479199982E+018,54865216,514652367,56241
2294470962,1.69512479249982E+018,54865117,514651476,56331
2294970926,1.69512479299982E+018,54865023,514650587,56207
2295470926,1.69512479349982E+018,54864942,514649698,56230
2295970888,1.69512479399982E+018,54864844,514648808,56275
2296470888,1.69512479449982E+018,54864754,514647920,56272
2296970852,1.69512479499982E+018,54864663,514647028,56259
2297470852,1.69512479549982E+018,54864559,514646132,56504
2297970815,1.69512479599982E+018,54864447,514645232,56658
2298470814,1.69512479649982E+018,54864337,514644332,56699
2298970778,1.69512479699982E+018,54864233,514643424,56844
2299470778,1.69512479749983E+018,54864111,514642515,56792
2299970742,1.69512479799983E+018,54864000,514641597,56881
2300470742,1.69512479849983E+018,54863900,514640686,56965
2300970704,1.69512479899983E+018,54863807,514639770,57158
2301470704,1.69512479949983E+018,54863706,514638855,57133
2301970668,1.69512479999983E+018,54863621,514637948,57084
2302470668,1.69512480049983E+018,54863529,514637041,57142
2302970631,1.69512480099983E+018,54863417,514636132,57374
2303470630,1.69512480149983E+018,54863304,514635222,57380
2303970594,1.69512480199983E+018,54863204,514634315,57471
2304470594,1.69512480249983E+018,54863098,514633405,57435
2304970557,1.69512480299983E+018,54862999,514632494,57529
2305470557,1.69512480349984E+018,54862904,514631590,57606
2305970520,1.69512480399984E+018,54862802,514630686,57661
2306470520,1.69512480449984E+018,54862698,514629782,57682
2306970484,1.69512480499984E+018,54862600,514628884,57647
2307470484,1.69512480549984E+018,54862507,514627987,57658
2307970447,1.69512480599984E+018,54862419,514627090,57795
2308470447,1.69512480649984E+018,54862332,514626190,58071
2308970410,1.69512480699984E+018,54862232,514625305,58273
2309470410,1.69512480749984E+018,54862133,514624422,58271
2309970373,1.69512480799984E+018,54862037,514623533,58258
2310470373,1.69512480849984E+018,54861948,514622650,58342
2310970337,1.69512480899984E+018,54861852,514621770,58374
2311470336,1.69512480949984E+018,54861761,514620884,58528
2311970300,1.69512480999985E+018,54861663,514620001,58593
2312470300,1.69512481049985E+018,54861566,514619112,58814
2312970263,1.69512481099985E+018,54861465,514618225,58908
2313470263,1.69512481149985E+018,54861361,514617339,58972
2313970226,1.69512481199985E+018,54861257,514616450,59136
2314470226,1.69512481249985E+018,54861154,514615556,59351
2314970189,1.69512481299985E+018,54861045,514614665,59454
2315470189,1.69512481349985E+018,54860946,514613775,59459
2315970153,1.69512481399985E+018,54860851,514612882,59537
2316470152,1.69512481449985E+018,54860758,514611988,59606
2316970115,1.69512481499985E+018,54860650,514611101,59672
2317470115,1.69512481549985E+018,54860546,514610207,59713
2317970079,1.69512481599986E+018,54860436,514609318,59681
2318470079,1.69512481649986E+018,54860329,514608424,59750
2318970042,1.69512481699986E+018,54860226,514607526,59886
2319470042,1.69512481749986E+018,54860121,514606633,59962
2319970005,1.69512481799986E+018,54860018,514605740,59858
2320470005,1.69512481849986E+018,54859924,514604846,59844
2320969969,1.69512481899986E+018,54859843,514603951,59895
2321469968,1.69512481949986E+018,54859756,514603054,59921
2321969931,1.69512481999986E+018,54859668,514602158,59961
2322469931,1.69512482049986E+018,54859582,514601261,59905
2322969895,1.69512482099986E+018,54859493,514600366,59869
2323469895,1.69512482149986E+018,54859401,514599469,59847
2323969858,1.69512482199986E+018,54859304,514598570,59788
2324469858,1.69512482249987E+018,54859202,514597669,59695
2324969821,1.69512482299987E+018,54859096,514596768,59459
2325469821,1.69512482349987E+018,54858996,514595864,59275
2325969785,1.69512482399987E+018,54858899,514594959,59140
2326469784,1.69512482449987E+018,54858795,514594056,58975
2326969747,1.69512482499987E+018,54858692,514593150,58790
2327469747,1.69512482549987E+018,54858594,514592241,58714
2327969711,1.69512482599987E+018,54858497,514591333,58646
2328469711,1.69512482649987E+018,54858397,514590423,58570
2328969674,1.69512482699987E+018,54858295,514589508,58534
2329469674,1.69512482749987E+018,54858194,514588593,58417
2329969637,1.69512482799987E+018,54858098,514587678,58377
2330469637,1.69512482849988E+018,54858005,514586757,58298
2330969601,1.69512482899988E+018,54857907,514585837,58213
2331469600,1.69512482949988E+018,54857802,514584919,58130
2331969563,1.69512482999988E+018,54857696,514583998,58100
2332469563,1.69512483049988E+018,54857585,514583076,58016
2332969527,1.69512483099988E+018,54857472,514582154,57871
2333469527,1.69512483149988E+018,54857367,514581230,57864
2333969490,1.69512483199988E+018,54857265,514580307,57780
2334469490,1.69512483249988E+018,54857166,514579385,57726
2334969453,1.69512483299988E+018,54857073,514578464,57661
2335469453,1.69512483349988E+018,54856981,514577544,57640
2335969417,1.69512483399988E+018,54856885,514576626,57677
2336469416,1.69512483449988E+018,54856779,514575723,57627
2336969379,1.69512483499989E+018,54856648,514574804,57539
2337469379,1.69512483549989E+018,54856518,514573883,57338
2337969343,1.69512483599989E+018,54856417,514572929,57224
2338469343,1.69512483649989E+018,54856296,514571950,56938
2338969306,1.69512483699989E+018,54856170,514570963,57114
2339469306,1.69512483749989E+018,54856047,514569958,57439
2339969269,1.69512483799989E+018,54855922,514568937,57529
2340469269,1.69512483849989E+018,54855802,514567907,57469
2340969232,1.69512483899989E+018,54855700,514566887,57645
2341469232,1.69512483949989E+018,54855594,514565862,57753
2341969195,1.69512483999989E+018,54855483,514564841,57776
2342469195,1.69512484049989E+018,54855379,514563815,57827
2342969159,1.6951248409999E+018,54855276,514562792,57662
2343469158,1.6951248414999E+018,54855150,514561774,57632
2343969122,1.6951248419999E+018,54855005,514560761,57599
2344469122,1.6951248424999E+018,54854838,514559768,57688
2344969085,1.6951248429999E+018,54854682,514558781,57428
2345469085,1.6951248434999E+018,54854474,514557818,57499
2345969048,1.6951248439999E+018,54854206,514556874,57360
2346469048,1.6951248444999E+018,54853913,514555939,57292
2346969011,1.6951248449999E+018,54853600,514555015,57325
2347469011,1.6951248454999E+018,54853277,514554101,57409
2347968975,1.6951248459999E+018,54852963,514553196,57408
2348468974,1.6951248464999E+018,54852663,514552302,57284
2348968938,1.6951248469999E+018,54852363,514551408,57251
2349468938,1.69512484749991E+018,54852071,514550523,57163
2349968901,1.69512484799991E+018,54851787,514549651,57224
2350468900,1.69512484849991E+018,54851503,514548797,57130
2350968864,1.69512484899991E+018,54851212,514547983,57248
2351468864,1.69512484949991E+018,54850940,514547195,57209
2351968828,1.69512484999991E+018,54850672,514546434,57172
2352468828,1.69512485049991E+018,54850422,514545703,57069
2352968790,1.69512485099991E+018,54850183,514544998,57008
2353468790,1.69512485149991E+018,54849949,514544315,56959
2353968754,1.69512485199991E+018,54849723,514543658,56849
2354468754,1.69512485249991E+018,54849513,514543012,56721
2354968716,1.69512485299991E+018,54849305,514542393,56874
2355468716,1.69512485349991E+018,54849099,514541799,57006
2355968680,1.69512485399992E+018,54848901,514541216,56878
2356468680,1.69512485449992E+018,54848701,514540649,56697
2356968644,1.69512485499992E+018,54848505,514540102,56583
2357468643,1.69512485549992E+018,54848315,514539609,57261
2357968606,1.69512485599992E+018,54848147,514539132,57167
2358468606,1.69512485649992E+018,54847974,514538656,57154
2358968570,1.69512485699992E+018,54847803,514538232,57525
2359468569,1.69512485749992E+018,54847644,514537824,57815
2359968532,1.69512485799992E+018,54847514,514537447,58026
2360468532,1.69512485849992E+018,54847395,514537124,58051
2360968496,1.69512485899992E+018,54847291,514536817,57836
2361468495,1.69512485949992E+018,54847192,514536549,57824
2361968459,1.69512485999992E+018,54847112,514536324,57991
2362468459,1.69512486049993E+018,54847036,514536133,58322
2362968422,1.69512486099993E+018,54846980,514535971,58711
2363468422,1.69512486149993E+018,54846935,514535834,58943
2363968385,1.69512486199993E+018,54846905,514535721,59127
2364468385,1.69512486249993E+018,54846887,514535643,59373
2364968348,1.69512486299993E+018,54846873,514535594,59458
2365468348,1.69512486349993E+018,54846858,514535557,59517
2365968311,1.69512486399993E+018,54846851,514535519,59525
2366468311,1.69512486449993E+018,54846840,514535487,59583
2366968275,1.69512486499993E+018,54846827,514535458,59689
2367468275,1.69512486549993E+018,54846816,514535440,59830
2367968238,1.69512486599993E+018,54846815,514535428,59975
2368468237,1.69512486649993E+018,54846817,514535414,60079
2368968201,1.69512486699994E+018,54846813,514535403,60132
2369468201,1.69512486749994E+018,54846807,514535388,60231
2369968165,1.69512486799994E+018,54846805,514535376,60342
2370468164,1.69512486849994E+018,54846806,514535366,60426
2370968127,1.69512486899994E+018,54846803,514535357,60605
2371468127,1.69512486949994E+018,54846794,514535332,60765
2371968091,1.69512486999994E+018,54846779,514535291,60897
2372468090,1.69512487049994E+018,54846756,514535225,61035
2372968053,1.69512487099994E+018,54846720,514535130,61213
2373468053,1.69512487149994E+018,54846674,514535005,61344
2373968017,1.69512487199994E+018,54846615,514534843,61458
2374468017,1.69512487249994E+018,54846544,514534642,61520
2374967980,1.69512487299994E+018,54846459,514534407,61601
2375467980,1.69512487349995E+018,54846360,514534139,61644
2375967943,1.69512487399995E+018,54846249,514533839,61692
2376467943,1.69512487449995E+018,54846129,514533509,61718
2376967906,1.69512487499995E+018,54846001,514533157,61805
2377467906,1.69512487549995E+018,54845876,514532790,61834
2377967869,1.69512487599995E+018,54845771,514532409,61898
2378467869,1.69512487649995E+018,54845692,514532017,61989
2378967833,1.69512487699995E+018,54845637,514531613,61980
2379467832,1.69512487749995E+018,54845610,514531191,62048
2379967796,1.69512487799995E+018,54845624,514530754,62057
2380467796,1.69512487849995E+018,54845688,514530302,62026
2380967759,1.69512487899995E+018,54845810,514529840,62023
2381467758,1.69512487949996E+018,54845997,514529369,61953
2381967722,1.69512487999996E+018,54846245,514528894,61873
2382467722,1.69512488049996E+018,54846555,514528423,61749
2382967686,1.69512488099996E+018,54846925,514527964,61645
2383467685,1.69512488149996E+018,54847352,514527517,61525
2383967648,1.69512488199996E+018,54847830,514527083,61385
2384467648,1.69512488249996E+018,54848361,514526665,61294
2384967612,1.69512488299996E+018,54848962,514526268,61273
2385467612,1.69512488349996E+018,54849643,514525902,61314
2385967574,1.69512488399996E+018,54850390,514525581,61245
2386467574,1.69512488449996E+018,54851207,514525317,61293
2386967538,1.69512488499996E+018,54852080,514525120,61348
2387467538,1.69512488549996E+018,54852995,514524994,61402
2387967501,1.69512488599996E+018,54853937,514524918,61404
2388467501,1.69512488649997E+018,54854897,514524877,61420
2388967464,1.69512488699997E+018,54855874,514524841,61438
2389467464,1.69512488749997E+018,54856861,514524797,61452
2389967428,1.69512488799997E+018,54857853,514524747,61430
2390467427,1.69512488849997E+018,54858841,514524698,61430
2390967390,1.69512488899997E+018,54859822,514524655,61388
2391467390,1.69512488949997E+018,54860802,514524618,61278
2391967354,1.69512488999997E+018,54861779,514524587,61245
2392467353,1.69512489049997E+018,54862755,514524558,61170
2392967317,1.69512489099997E+018,54863735,514524532,61088
2393467317,1.69512489149997E+018,54864707,514524506,61030
2393967280,1.69512489199997E+018,54865669,514524484,60903
2394467280,1.69512489249998E+018,54866626,514524464,60792
2394967243,1.69512489299998E+018,54867579,514524448,60764
2395467243,1.69512489349998E+018,54868528,514524432,60765
2395967207,1.69512489399998E+018,54869466,514524429,60782
2396467207,1.69512489449998E+018,54870397,514524433,60833
2396967169,1.69512489499998E+018,54871321,514524447,60789
2397467169,1.69512489549998E+018,54872240,514524463,60701
2397967133,1.69512489599998E+018,54873151,514524480,60666
2398467133,1.69512489649998E+018,54874054,514524500,60536
2398967096,1.69512489699998E+018,54874946,514524527,60451
2399467095,1.69512489749998E+018,54875826,514524552,60352
2399967059,1.69512489799998E+018,54876674,514524582,60266
2400467059,1.69512489849998E+018,54877479,514524604,60215
2400967023,1.69512489899999E+018,54878239,514524617,60101
2401467023,1.69512489949999E+018,54878944,514524635,59973
2401966985,1.69512489999999E+018,54879613,514524651,59873
2402466985,1.69512490049999E+018,54880245,514524667,59839
2402966949,1.69512490099999E+018,54880849,514524680,59993
2403466949,1.69512490149999E+018,54881409,514524694,60067
2403966912,1.69512490199999E+018,54881931,514524705,60059
2404466912,1.69512490249999E+018,54882418,514524710,59965
2404966875,1.69512490299999E+018,54882875,514524725,59953
2405466875,1.69512490349999E+018,54883307,514524736,59915
2405966839,1.69512490399999E+018,54883718,514524752,59956
2406466838,1.69512490449999E+018,54884113,514524765,59950
2406966801,1.69512490499999E+018,54884464,514524775,59933
2407466801,1.6951249055E+018,54884735,514524782,59936
2407966765,1.695124906E+018,54884909,514524788,60021
2408466765,1.6951249065E+018,54885015,514524784,60038
2408966728,1.695124907E+018,54885081,514524780,60101
2409466728,1.6951249075E+018,54885134,514524773,60101
2409966691,1.695124908E+018,54885175,514524765,60082
2410466691,1.6951249085E+018,54885200,514524759,60065
2410966653,1.695124909E+018,54885207,514524754,60019
2411466654,1.6951249095E+018,54885203,514524750,59986
2411966617,1.69512491E+018,54885199,514524748,60017
2412466618,1.6951249105E+018,54885197,514524744,59986
2412966580,1.695124911E+018,54885195,514524742,59913
2413466580,1.6951249115E+018,54885193,514524740,59854
2413966543,1.69512491200001E+018,54885191,514524738,59835
2414466544,1.69512491250001E+018,54885186,514524738,59829
2414966506,1.69512491300001E+018,54885182,514524738,59832
2415466507,1.69512491350001E+018,54885177,514524738,59829
2415966469,1.69512491400001E+018,54885173,514524737,59813
2416466470,1.69512491450001E+018,54885172,514524737,59826
2416966433,1.69512491500001E+018,54885169,514524736,59876
2417466434,1.69512491550001E+018,54885169,514524734,59935
2417966396,1.69512491600001E+018,54885169,514524730,59968
2418466396,1.69512491650001E+018,54885169,514524726,60000
2418966359,1.69512491700001E+018,54885168,514524724,60039
2419466360,1.69512491750001E+018,54885167,514524718,60067
2419966323,1.69512491800002E+018,54885165,514524715,60120
2420466324,1.69512491850002E+018,54885164,514524712,60192
2420966285,1.69512491900002E+018,54885163,514524709,60243
2421466286,1.69512491950002E+018,54885162,514524707,60303
2421966249,1.69512492000002E+018,54885161,514524705,60345
2422466250,1.69512492050002E+018,54885162,514524703,60401
2422966213,1.69512492100002E+018,54885160,514524700,60481
2423466213,1.69512492150002E+018,54885160,514524695,60534
2423966175,1.69512492200002E+018,54885159,514524690,60580
2424466176,1.69512492250002E+018,54885158,514524686,60630
2424966139,1.69512492300002E+018,54885159,514524681,60636
2425466139,1.69512492350002E+018,54885160,514524675,60615
2425966101,1.69512492400003E+018,54885160,514524670,60617
2426466102,1.69512492450003E+018,54885161,514524671,60660
2426966065,1.69512492500003E+018,54885162,514524677,60770
2427466066,1.69512492550003E+018,54885163,514524674,60808
2427966028,1.69512492600003E+018,54885162,514524671,60805
2428466029,1.69512492650003E+018,54885168,514524669,60884
2428965991,1.69512492700003E+018,54885186,514524666,60901
2429465992,1.69512492750003E+018,54885213,514524687,61038
2429965955,1.69512492800003E+018,54885251,514524685,60999
2430465955,1.69512492850003E+018,54885317,514524697,61108
2430965918,1.69512492900003E+018,54885426,514524698,61074
2431465919,1.69512492950003E+018,54885583,514524699,61064
2431965881,1.69512493000003E+018,54885800,514524700,61053
2432465882,1.69512493050004E+018,54886085,514524708,61097
2432965844,1.69512493100004E+018,54886444,514524710,61143
2433465845,1.69512493150004E+018,54886865,514524721,61245
2433965808,1.69512493200004E+018,54887348,514524732,61359
2434465809,1.69512493250004E+018,54887880,514524741,61423
2434965771,1.69512493300004E+018,54888443,514524747,61455
2435465771,1.69512493350004E+018,54889026,514524750,61473
2435965734,1.69512493400004E+018,54889627,514524754,61484
2436465735,1.69512493450004E+018,54890252,514524753,61491
